# no_A		no_C		nT		freq
0		0		0		0.2866494047
2		0		2		0.06643211759
1		1		2		0.2167815161
0		1		1		0.8533066825
0		0		0		0.1484051563
0		1		1		0.147086061
0		2		2		0.08597233263
0		2		2		0.4848628189
0		0		0		0.5626066118
2		0		2		0.9324656252
0		0		0		0.1062145106
0		0		0		0.09069769711
1		0		1		0.3177865699
0		0		0		0.4254474366
0		0		0		0.6607603565
0		0		0		0.855590258
0		0		0		0.2297269196
1		0		1		0.4583928492
2		0		2		0.7714862918
0		0		0		0.1007301623
1		0		1		0.9232763916
0		0		0		0.5897287378
0		0		0		0.7691804794
0		0		0		0.5374169196
1		0		1		0.5932583252
0		2		2		0.6913236759
0		1		1		0.2135514057
0		1		1		0.9248444751
2		1		3		0.1705095813
0		2		2		0.4543262862
0		1		1		0.4124660642
0		2		2		0.4754288059
0		2		2		0.4789447983
3		1		4		0.07057961436
1		0		1		0.6352271536
0		0		0		0.1248679843
1		0		1		0.2498629777
0		1		1		0.3328000138
0		1		1		0.6639340443
1		0		1		0.3553966809
1		0		1		0.3020012355
0		0		0		0.4817459379
0		0		0		0.4510469223
5		1		6		0.3699136786
1		0		1		0.4480801133
0		0		0		0.03702217067
1		0		1		0.1770997344
0		1		1		0.6700956831
0		1		1		0.581360675
0		0		0		0.1274566721
0		3		3		0.8432716716
0		0		0		0.7289318937
0		1		1		0.7032131264
0		1		1		0.6625104944
0		0		0		0.5163507525
0		0		0		0.03841329093
0		1		1		0.8324206528
0		0		0		0.2854960571
0		1		1		0.5047276279
0		1		1		0.3790012994
1		1		2		0.549226487
0		2		2		0.1273361146
0		0		0		0.5960246529
0		1		1		0.6680879136
2		0		2		0.9115475827
0		1		1		0.5564293982
1		0		1		0.9671784417
0		0		0		0.9851006795
0		0		0		0.7716824533
0		3		3		0.5389740007
2		0		2		0.8369197131
0		1		1		0.8761440314
0		1		1		0.6059743735
1		1		2		0.5410940616
0		1		1		0.6524332071
0		1		1		0.4379419533
0		1		1		0.8201422635
0		1		1		0.5256029869
0		0		0		0.3690697647
3		1		4		0.6741690106
1		0		1		0.06252417015
1		0		1		0.05984062939
1		0		1		0.6426595277
1		0		1		0.393894564
0		0		0		0.408348194
1		1		2		0.4723211744
0		1		1		0.2611234851
0		0		0		0.8476084057
0		0		0		0.4081440954
0		3		3		0.1509367228
1		0		1		0.8754675194
0		0		0		0.3481461154
0		4		4		0.2917617661
1		0		1		0.678571234
0		0		0		0.6906947801
0		1		1		0.575279927
0		1		1		0.6188682136
0		0		0		0.4376275898
0		0		0		0.6827923638
0		1		1		0.5363795588
0		0		0		0.4411442197
2		0		2		0.2859564331
1		0		1		0.2927681725
1		0		1		0.961311205
0		2		2		0.2837683182
0		0		0		0.008885897198
0		0		0		0.4457400498
1		1		2		0.7829187688
1		1		2		0.6661290509
0		2		2		0.2455979278
0		2		2		0.1782353809
0		1		1		0.678664
1		0		1		0.6076392674
1		1		2		0.738331514
2		0		2		0.5580765843
1		0		1		0.6044959076
0		3		3		0.3316748469
1		0		1		0.8598980855
3		0		3		0.8202781953
0		2		2		0.442557282
1		0		1		0.53622151
0		0		0		0.5751202162
0		1		1		0.003999815254
0		1		1		0.5803812211
2		0		2		0.2498404012
0		0		0		0.3662257491
0		1		1		0.5751136544
0		0		0		0.5777706245
0		3		3		0.1822602918
3		0		3		0.6441441538
0		1		1		0.6309781081
0		0		0		0.8623458777
0		0		0		0.8848317685
0		1		1		0.8045296485
0		0		0		0.9482650412
1		0		1		0.3761993366
1		0		1		0.2071472414
1		0		1		0.6597056669
0		0		0		0.09491697181
0		0		0		0.8747697481
0		0		0		0.5020177421
0		2		2		0.121909761
0		0		0		0.4693927494
0		1		1		0.8038113977
1		0		1		0.946270427
3		1		4		0.9143735744
0		0		0		0.9350711958
0		2		2		0.3609277486
0		1		1		0.7336133201
0		1		1		0.2327013868
0		1		1		0.8117937138
0		0		0		0.02100193767
1		0		1		0.8967862434
0		1		1		0.01471824933
1		0		1		0.01308028653
1		0		1		0.942384887
0		0		0		0.8877716541
0		0		0		0.8544937797
0		0		0		0.0888111967
0		0		0		0.2925566066
2		0		2		0.8065697997
0		1		1		0.5494803359
0		1		1		0.07171373496
1		1		2		0.7040245743
0		0		0		0.9683638391
0		1		1		0.5188418162
0		3		3		0.167874207
0		2		2		0.3051424295
1		0		1		0.1011858637
0		1		1		0.8797344815
0		1		1		0.1102106875
1		1		2		0.05118572335
0		1		1		0.1367339419
0		0		0		0.9622947934
0		1		1		0.3431464593
1		1		2		0.6774414162
0		1		1		0.2174307356
0		1		1		0.0331004396
0		0		0		0.6780449996
2		0		2		0.7716487143
0		0		0		0.792959277
0		0		0		0.7377723294
4		0		4		0.4246663452
2		0		2		0.7258989695
2		0		2		0.9937332266
0		0		0		0.9663947901
0		1		1		0.05128491294
1		0		1		0.7656677765
0		1		1		0.5356695617
0		1		1		0.1055488228
0		1		1		0.3188661927
0		0		0		0.364018255
0		0		0		0.4827915651
1		0		1		0.8629080591
1		0		1		0.1976763641
2		0		2		0.7058856305
2		0		2		0.6580987619
0		0		0		0.7765683736
0		2		2		0.2447191518
0		1		1		0.8511858842
1		0		1		0.4578281885
0		1		1		0.1826268262
0		2		2		0.3473576043
0		0		0		0.9829550482
0		0		0		0.08749740486
1		0		1		0.6244432076
0		1		1		0.6080779215
0		1		1		0.2932982451
3		0		3		0.4776579477
1		0		1		0.5641605039
0		0		0		0.2141963498
1		0		1		0.3120996613
0		0		0		0.8592328762
0		1		1		0.04170406408
0		0		0		0.241522213
0		0		0		0.733722073
0		1		1		0.5246208282
0		2		2		0.9638404618
1		0		1		0.6416680184
0		0		0		0.02916255177
0		0		0		0.6348295111
0		0		0		0.6204419977
1		1		2		0.8622709221
0		1		1		0.05994470901
1		1		2		0.06586467396
1		0		1		0.9490549326
0		1		1		0.4222690414
1		0		1		0.597505717
0		0		0		0.3908452969
0		0		0		0.9608966394
0		0		0		0.6412376077
1		0		1		0.2613595146
0		1		1		0.2157901885
1		0		1		0.2818110534
0		0		0		0.1541390913
0		1		1		0.26165297
0		2		2		0.6085878575
0		0		0		0.526799472
1		0		1		0.8192193368
0		0		0		0.9605144713
0		2		2		0.5945326865
0		2		2		0.876030506
0		1		1		0.2496317889
0		2		2		0.8913225082
0		0		0		0.5320551398
0		1		1		0.7673374694
0		1		1		0.1799827674
0		1		1		0.5708759236
1		0		1		0.5588246827
0		0		0		0.4400100442
1		0		1		0.3539133539
2		1		3		0.1429682372
0		1		1		0.5061662079
1		1		2		0.6575949047
0		0		0		0.4191625873
0		1		1		0.3388889605
2		0		2		0.7205214856
0		0		0		0.5824865663
0		0		0		0.9694526017
0		0		0		0.1242819074
2		1		3		0.005052702658
0		1		1		0.6286951924
0		2		2		0.5885973001
0		1		1		0.1794991896
0		1		1		0.09449972113
0		3		3		0.674248578
0		4		4		0.09756526974
0		0		0		0.3454402843
0		0		0		0.4473335206
0		0		0		0.05103656323
2		0		2		0.4788418191
0		0		0		0.5599220726
0		0		0		0.6609014382
0		1		1		0.4802382262
2		0		2		0.8853911725
2		0		2		0.6692913259
0		0		0		0.8945320123
2		0		2		0.9995771537
0		2		2		0.3107460072
0		2		2		0.09549316248
0		0		0		0.9598139156
0		0		0		0.1506301358
1		0		1		0.8622846457
1		0		1		0.405769429
1		0		1		0.5070461299
0		2		2		0.4000265047
0		0		0		0.3676171454
2		0		2		0.8317347137
1		0		1		0.9903804889
2		0		2		0.9567316184
1		0		1		0.3691041173
0		0		0		0.7431209676
0		0		0		0.5483273703
1		2		3		0.4593767958
0		0		0		0.09293369301
0		1		1		0.7264907311
0		1		1		0.3606452384
0		1		1		0.1386579711
0		0		0		0.6828504945
0		0		0		0.9843429906
0		2		2		0.7731837695
0		1		1		0.7050834272
0		1		1		0.8613087461
1		0		1		0.8104362953
1		0		1		0.04344924167
0		0		0		0.5010567944
0		2		2		0.2978851238
0		0		0		0.06383076687
0		0		0		0.4782506871
0		0		0		0.4928661042
0		0		0		0.522297394
0		1		1		0.6533972059
0		0		0		0.803425155
0		1		1		0.006942077795
0		0		0		0.2394920536
0		2		2		0.5157128738
1		1		2		0.7938047103
1		0		1		0.9340425361
1		0		1		0.4126879863
1		1		2		0.1277677851
0		0		0		0.8642948337
1		0		1		0.4745221826
0		0		0		0.1492464438
0		0		0		0.3140625648
0		0		0		0.1914636845
0		1		1		0.2817081879
1		1		2		0.7944732421
0		1		1		0.5537915175
0		0		0		0.7419444562
0		0		0		0.03447319341
2		0		2		0.5776815045
4		0		4		0.7833713617
0		0		0		0.5058954169
0		0		0		0.5784370256
1		1		2		0.5243905048
2		0		2		0.03051260298
0		0		0		0.7725684335
0		0		0		0.1531746747
5		0		5		0.7091861978
1		0		1		0.6810606857
1		0		1		0.2541004338
1		0		1		0.5889989302
3		1		4		0.4736014533
0		1		1		0.06740379297
0		1		1		0.8901626061
4		0		4		0.9540720123
0		1		1		0.4317170876
1		0		1		0.1481914592
0		1		1		0.4853007621
1		2		3		0.09710973329
0		1		1		0.2845531303
2		0		2		0.6767486414
0		0		0		0.8840349613
0		0		0		0.9910313044
1		0		1		0.1080132724
0		0		0		0.9635537411
0		1		1		0.3984327108
0		0		0		0.242144721
0		0		0		0.6385589439
0		0		0		0.147927712
2		0		2		0.6260086706
0		2		2		0.238029706
0		1		1		0.812109447
0		0		0		0.9764057691
1		4		5		0.4560065636
1		0		1		0.04314290489
0		0		0		0.8093083197
1		0		1		0.4994391463
3		0		3		0.9046875123
0		0		0		0.7968843309
0		0		0		0.9738774148
0		2		2		0.1990760194
0		2		2		0.9270764189
0		0		0		0.6011576526
1		0		1		0.6423663827
1		1		2		0.9478081172
0		1		1		0.6400431528
1		0		1		0.5793342318
1		0		1		0.4771973612
1		0		1		0.7776638838
0		0		0		0.5085700032
0		0		0		0.5735382753
1		0		1		0.7118995119
0		0		0		0.5451554206
0		1		1		0.2556612986
1		0		1		0.960615203
0		2		2		0.8050110455
0		1		1		0.1603612084
0		1		1		0.1000851276
1		1		2		0.107707252
1		0		1		0.3578033891
0		1		1		0.1730605453
2		0		2		0.9218694707
0		0		0		0.2825684329
0		1		1		0.630820964
0		0		0		0.320746466
2		0		2		0.380827358
0		0		0		0.49201003
1		0		1		0.6252972143
0		1		1		0.4697555042
0		1		1		0.6439166919
0		3		3		0.3524965329
1		1		2		0.1475509032
3		0		3		0.8977990749
1		0		1		0.08772542804
1		0		1		0.1380896537
0		0		0		0.8883997968
2		0		2		0.8164881203
0		1		1		0.5811397491
0		0		0		0.5592956516
2		0		2		0.370655635
1		0		1		0.6679141627
3		0		3		0.7061784479
0		2		2		0.3586574817
0		0		0		0.657874913
0		2		2		0.3174278963
1		1		2		0.3364236489
0		0		0		0.5013962222
0		1		1		0.05400530622
0		0		0		0.4924535305
0		1		1		0.8039519077
0		3		3		0.2547393013
1		0		1		0.8802101407
0		0		0		0.2440647746
0		1		1		0.338366895
2		0		2		0.5438148197
0		0		0		0.7409406249
0		1		1		0.461207032
1		0		1		0.7800614865
1		1		2		0.7921708295
0		0		0		0.8297739107
0		2		2		0.03943380461
1		0		1		0.2910332661
0		0		0		0.9535823251
1		0		1		0.07312238822
0		0		0		0.1847602733
1		1		2		0.3031927639
1		2		3		0.5066807393
0		0		0		0.6598680242
0		1		1		0.9616921387
0		2		2		0.1153667988
1		0		1		0.20463348
0		0		0		0.3954441806
0		0		0		0.6202284534
0		1		1		0.3722015462
0		0		0		0.1375769749
0		0		0		0.9563435111
0		0		0		0.7927355025
3		0		3		0.990963639
1		0		1		0.9202855485
0		0		0		0.8441662981
0		0		0		0.6614849328
0		0		0		0.7708558723
0		3		3		0.7048313957
0		1		1		0.8540203522
0		1		1		0.8844553333
1		0		1		0.2464511303
0		0		0		0.1522409509
3		0		3		0.9376738157
0		0		0		0.8526727029
0		0		0		0.6451961873
0		2		2		0.7267888504
0		1		1		0.03422780709
1		0		1		0.07421917354
0		0		0		0.6352632178
1		4		5		0.1821580192
0		0		0		0.5235723294
2		1		3		0.5813739297
1		0		1		0.2827684098
0		0		0		0.4176678088
0		0		0		0.5477782773
0		0		0		0.1586668755
0		1		1		0.5301200186
0		0		0		0.5727262694
0		0		0		0.1994546921
2		0		2		0.5662077854
0		0		0		0.3632381108
1		0		1		0.05120208264
0		0		0		0.367278209
0		0		0		0.7882411214
0		0		0		0.2254419832
0		1		1		0.6705135327
0		0		0		0.08909881014
1		2		3		0.6136120088
0		0		0		0.4722232537
0		0		0		0.5048724897
1		0		1		0.7297833315
0		0		0		0.9417965464
0		3		3		0.2859057288
0		0		0		0.3798161384
1		1		2		0.2917640013
4		0		4		0.9538980001
0		0		0		0.6791168385
1		0		1		0.09326039013
0		1		1		0.4194261813
0		1		1		0.2295644419
0		0		0		0.1032936734
0		1		1		0.02559672243
1		0		1		0.1852774683
2		0		2		0.2190151995
0		4		4		0.07833218119
0		2		2		0.001297214313
0		0		0		0.9966478993
0		0		0		0.2303386538
1		1		2		0.6505811319
0		2		2		0.2696942918
1		0		1		0.8917338153
0		2		2		0.9904202705
0		0		0		0.2360379117
1		0		1		0.8473732745
1		1		2		0.6356476396
0		0		0		0.4992534893
0		1		1		0.8938439988
1		0		1		0.360979168
2		1		3		0.07952304143
0		0		0		0.5567536886
0		0		0		0.4181208712
0		0		0		0.3063287509
2		1		3		0.01057689907
2		0		2		0.7940348137
1		1		2		0.6768441314
0		0		0		0.5833774834
0		1		1		0.8850242684
0		0		0		0.6266714107
1		0		1		0.6945193017
0		0		0		0.8634577336
0		0		0		0.4522115735
0		0		0		0.4977830415
0		2		2		0.08898613552
0		1		1		0.2939029601
0		3		3		0.2514340772
0		0		0		0.5781598608
0		2		2		0.1729481287
0		1		1		0.2391150104
1		0		1		0.2630298527
0		0		0		0.3494939134
1		1		2		0.0415879649
1		0		1		0.7711909018
0		0		0		0.8192060229
2		0		2		0.8130644426
0		1		1		0.05530451541
1		0		1		0.3754673472
0		1		1		0.5497528878
0		0		0		0.623763957
0		0		0		0.4654093617
2		0		2		0.4463521345
0		0		0		0.535526671
0		3		3		0.7371060065
3		0		3		0.9069000854
0		1		1		0.2516419903
0		1		1		0.6031572483
0		2		2		0.3991681696
0		1		1		0.4452060165
0		0		0		0.4497955463
0		0		0		0.1909292277
1		0		1		0.07725437005
0		0		0		0.6033901368
1		1		2		0.1133500418
2		1		3		0.08799457752
0		3		3		0.7389746106
1		0		1		0.3777551122
2		0		2		0.9834100875
0		0		0		0.9095903989
0		1		1		0.1539411738
3		0		3		0.8910650599
0		0		0		0.6115521573
1		0		1		0.437054835
1		1		2		0.9178715166
0		0		0		0.5775188356
0		0		0		0.0573194418
0		1		1		0.08621642986
0		0		0		0.01368286033
0		0		0		0.8904481233
1		1		2		0.229453234
0		0		0		0.7651741322
1		0		1		0.9106751032
1		0		1		0.9272526023
1		0		1		0.6738369524
0		0		0		0.327288995
0		0		0		0.8859851534
0		1		1		0.1462575595
1		0		1		0.6208467304
1		0		1		0.2075397075
0		0		0		0.3258063109
0		0		0		0.9353407918
0		3		3		0.8044976858
1		0		1		0.4225421497
0		1		1		0.09065831254
0		0		0		0.4503023318
4		0		4		0.9103697603
0		0		0		0.5027818144
1		0		1		0.4283854179
0		1		1		0.9734015701
0		1		1		0.7430688257
0		0		0		0.7496515449
0		0		0		0.7402317494
4		0		4		0.8513157135
0		0		0		0.844468302
0		0		0		0.338745439
0		0		0		0.9355452884
1		0		1		0.4675336332
2		0		2		0.581698816
0		0		0		0.178899986
1		0		1		0.6734714986
0		2		2		0.5342554476
2		0		2		0.9095252166
0		0		0		0.7677983097
0		0		0		0.5954021485
1		0		1		0.8994624748
0		0		0		0.9735489745
1		0		1		0.8617102767
0		0		0		0.6299055092
2		0		2		0.2649894971
1		2		3		0.489947804
0		0		0		0.2561549381
0		1		1		0.5146704098
1		0		1		0.8225694583
1		0		1		0.2307857416
0		1		1		0.4665608014
0		2		2		0.7933552468
0		0		0		0.9584847908
0		0		0		0.1107325216
0		0		0		0.6004452562
1		0		1		0.7349574575
0		0		0		0.9197237013
1		0		1		0.932862221
0		0		0		0.9982078182
0		1		1		0.2195803423
0		0		0		0.6453875301
3		0		3		0.5969811522
1		0		1		0.7602703941
2		0		2		0.3121690294
1		1		2		0.3513959487
0		1		1		0.3513716512
0		0		0		0.2997481628
2		0		2		0.6989290106
1		2		3		0.01964750034
0		0		0		0.6677446139
0		0		0		0.7134222834
0		2		2		0.3163711292
0		0		0		0.1429856799
0		1		1		0.7778157959
0		1		1		0.2821422241
1		0		1		0.8248714488
0		0		0		0.8987435554
0		1		1		0.6215280245
0		3		3		0.5325093142
0		1		1		0.3308883141
0		0		0		0.8079275006
1		0		1		0.7667304856
0		1		1		0.2548509437
0		0		0		0.4377063349
2		0		2		0.144366993
0		0		0		0.5676158489
0		2		2		0.1615502118
0		0		0		0.723430723
1		1		2		0.5223749443
0		0		0		0.5868037001
0		3		3		0.1064394974
2		0		2		0.9640241557
1		1		2		0.6671553288
0		1		1		0.3718811249
0		1		1		0.1508583644
0		0		0		0.9299699326
2		0		2		0.9606916588
0		0		0		0.4774835131
0		0		0		0.8860566695
0		1		1		0.3433452136
1		0		1		0.04098256276
1		0		1		0.9536810583
0		1		1		0.3267767881
0		1		1		0.343555858
0		2		2		0.01858877341
0		1		1		0.260092948
0		0		0		0.1124007956
1		0		1		0.7613817748
1		1		2		0.8172387789
0		1		1		0.2756283812
0		0		0		0.3291160722
# at the nd of file aayega
